dt,sensor,tmp,hum,press
2016-07-02 09:00:00,sensor_0,32.4316388889,32.6244444444,101509.539333
2016-07-02 09:00:00,sensor_2,31.0839215686,38.1733613445,101742.724202
2016-07-02 09:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 09:00:00,sensor_4,23.5953055556,55.5427777778,101620.84
2016-07-02 10:00:00,sensor_0,31.8333055556,32.4283611111,101524.404389
2016-07-02 10:00:00,sensor_2,32.0456388889,33.1796666667,101744.3375
2016-07-02 10:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 10:00:00,sensor_4,25.1397222222,45.3990833333,101623.5595
2016-07-02 11:00:00,sensor_0,31.3333611111,32.3581111111,101548.168278
2016-07-02 11:00:00,sensor_2,31.1042618384,34.7471587744,101756.920696
2016-07-02 11:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 11:00:00,sensor_4,25.9914722222,42.305,101639.708111
2016-07-02 12:00:00,sensor_0,31.31775,33.5728333333,101560.331389
2016-07-02 12:00:00,sensor_2,28.4242222222,38.5222777778,101782.500056
2016-07-02 12:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 12:00:00,sensor_4,27.1616388889,37.8030277778,101662.93475
2016-07-02 13:00:00,sensor_0,30.9137222222,36.2128888889,101605.272472
2016-07-02 13:00:00,sensor_2,28.44625,38.3678888889,101783.110528
2016-07-02 13:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 13:00:00,sensor_4,28.0123055556,35.1465555556,101663.256861
2016-07-02 14:00:00,sensor_0,30.5915555556,37.9479444444,101637.684528
2016-07-02 14:00:00,sensor_2,28.287,38.6459722222,101762.983639
2016-07-02 14:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 14:00:00,sensor_4,28.0448055556,34.19675,101641.280444
2016-07-02 15:00:00,sensor_0,30.1268825911,39.2479757085,101674.011943
2016-07-02 15:00:00,sensor_2,28.3905,37.0497777778,101766.370278
2016-07-02 15:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 15:00:00,sensor_4,27.4784166667,34.3335,101640.479972
2016-07-02 16:00:00,sensor_0,27.5277248677,48.2208465608,101759.288254
2016-07-02 16:00:00,sensor_2,28.8976666667,36.5910833333,101792.862222
2016-07-02 16:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 16:00:00,sensor_4,27.6799444444,33.1580277778,101665.069417
2016-07-02 17:00:00,sensor_0,29.4735555556,43.5308611111,101765.521611
2016-07-02 17:00:00,sensor_2,28.3169166667,37.0144166667,101810.695639
2016-07-02 17:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 17:00:00,sensor_4,27.9154166667,32.1193333333,101681.529639
2016-07-02 18:00:00,sensor_0,29.0533611111,44.4545833333,101750.983111
2016-07-02 18:00:00,sensor_2,28.1723055556,41.2632777778,101839.336556
2016-07-02 18:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 18:00:00,sensor_4,29.6169444444,30.8451111111,101705.82075
2016-07-02 19:00:00,sensor_0,28.8611666667,45.57175,101748.078056
2016-07-02 19:00:00,sensor_2,28.1665277778,42.0501111111,101878.794222
2016-07-02 19:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 19:00:00,sensor_4,27.70775,35.6576666667,101742.562
2016-07-02 20:00:00,sensor_0,28.6299722222,45.0804722222,101746.878222
2016-07-02 20:00:00,sensor_2,27.4844444444,44.0319166667,101911.562361
2016-07-02 20:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 20:00:00,sensor_4,26.3660555556,39.8381111111,101777.920417
2016-07-02 21:00:00,sensor_0,28.452,47.2465,101753.244
2016-07-02 21:00:00,sensor_2,26.8855833333,45.8626111111,101976.618111
2016-07-02 21:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 21:00:00,sensor_4,26.2256666667,41.4758055556,101842.316528
2016-07-02 22:00:00,sensor_0,28.2178055556,48.2276666667,101782.7305
2016-07-02 22:00:00,sensor_2,26.4163333333,47.7690555556,102022.916778
2016-07-02 22:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 22:00:00,sensor_4,25.7693888889,43.8706666667,101888.019556
2016-07-02 23:00:00,sensor_0,27.8256666667,50.3681666667,101824.942083
2016-07-02 23:00:00,sensor_2,26.3253611111,47.6416944444,102023.248639
2016-07-02 23:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 23:00:00,sensor_4,25.12075,45.95275,101890.984083
2016-07-03 00:00:00,sensor_0,29.7841111111,48.2966944444,101858.575472
2016-07-03 00:00:00,sensor_2,26.1224444444,48.1215833333,102010.299528
2016-07-03 00:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 00:00:00,sensor_4,24.3988055556,48.1470833333,101875.844778
2016-07-03 01:00:00,sensor_0,36.9709166667,33.5140277778,101914.545139
2016-07-03 01:00:00,sensor_2,25.44725,48.4461666667,102013.457861
2016-07-03 01:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 01:00:00,sensor_4,24.2254722222,48.7748055556,101875.20825
2016-07-03 02:00:00,sensor_0,37.2306388889,30.8300277778,101938.063611
2016-07-03 02:00:00,sensor_2,25.1346388889,49.7088055556,102013.58775
2016-07-03 02:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 02:00:00,sensor_4,23.7229722222,49.5302222222,101874.910278
2016-07-03 03:00:00,sensor_0,33.8185,35.4209166667,101933.417833
2016-07-03 03:00:00,sensor_2,24.44525,51.7661388889,102033.520667
2016-07-03 03:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 03:00:00,sensor_4,23.5306944444,52.1654444444,101891.182333
2016-07-03 04:00:00,sensor_0,38.5404444444,29.8475555556,101919.038083
2016-07-03 04:00:00,sensor_2,24.0333333333,52.7971666667,102062.146417
2016-07-03 04:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 04:00:00,sensor_4,23.0815277778,53.1483055556,101920.98175
2016-07-03 05:00:00,sensor_0,38.13125,28.9697777778,101903.295833
2016-07-03 05:00:00,sensor_2,23.4915833333,55.4567222222,102111.028056
2016-07-03 05:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 05:00:00,sensor_4,22.68325,55.9417777778,101967.719861
2016-07-03 06:00:00,sensor_0,39.8224166667,25.8202777778,101878.075861
2016-07-03 06:00:00,sensor_2,24.2223888889,56.4525555556,102136.883417
2016-07-03 06:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 06:00:00,sensor_4,23.0368611111,56.8878611111,101993.803639
2016-07-03 07:00:00,sensor_0,40.4009166667,23.2055555556,101843.838306
2016-07-03 07:00:00,sensor_2,30.5001666667,39.8416388889,102184.613889
2016-07-03 07:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 07:00:00,sensor_4,24.8663333333,49.2458888889,102047.347556
2016-07-03 08:00:00,sensor_0,38.10825,26.7288055556,101807.170333
2016-07-03 08:00:00,sensor_2,31.9334844193,33.762407932,102205.296912
2016-07-03 08:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 08:00:00,sensor_4,25.6055555556,44.3235833333,102065.988417
2016-07-03 09:00:00,sensor_0,36.1769166667,28.733,101770.916278
2016-07-03 09:00:00,sensor_2,30.0093611111,36.8971111111,102200.893361
2016-07-03 09:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 09:00:00,sensor_4,26.5858333333,42.8146111111,102060.446278
2016-07-03 10:00:00,sensor_0,35.8008055556,30.6149166667,101715.3355
2016-07-03 10:00:00,sensor_2,32.6803888889,32.8165555556,102175.934667
2016-07-03 10:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 10:00:00,sensor_4,28.96275,37.3451111111,102038.093833
2016-07-03 11:00:00,sensor_0,34.8061666667,34.2036111111,101686.753667
2016-07-03 11:00:00,sensor_2,32.6099722222,36.6758055556,102163.870889
2016-07-03 11:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 11:00:00,sensor_4,31.4068333333,31.0833055556,102023.419556
2016-07-03 12:00:00,sensor_0,32.3973333333,43.1285277778,101680.18325
2016-07-03 12:00:00,sensor_2,33.5626388889,34.61125,102134.641694
2016-07-03 12:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 12:00:00,sensor_4,35.9845277778,23.5154722222,101991.345667
2016-07-03 13:00:00,sensor_0,30.6541666667,49.6098333333,101706.83075
2016-07-03 13:00:00,sensor_2,34.7515277778,31.219,102096.24875
2016-07-03 13:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 13:00:00,sensor_4,36.4634444444,21.4252222222,101951.621167
2016-07-03 14:00:00,sensor_0,30.3966944444,51.5661666667,101720.047306
2016-07-03 14:00:00,sensor_2,34.2091388889,30.8766388889,102069.952972
2016-07-03 14:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 14:00:00,sensor_4,33.93175,25.2640555556,101920.214889
2016-07-03 15:00:00,sensor_0,30.4593888889,51.9980555556,101730.824
2016-07-03 15:00:00,sensor_2,33.5894444444,31.7355833333,102026.377833
2016-07-03 15:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 15:00:00,sensor_4,33.5037222222,26.2494166667,101876.090528
2016-07-03 16:00:00,sensor_0,29.8407222222,54.2047222222,101758.988472
2016-07-03 16:00:00,sensor_2,33.1056388889,32.2806388889,101979.175944
2016-07-03 16:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 16:00:00,sensor_4,33.0331111111,28.2206388889,101825.299611
2016-07-03 17:00:00,sensor_0,29.47675,54.8326388889,101777.118861
2016-07-03 17:00:00,sensor_2,32.3895555556,35.8790555556,101953.981556
2016-07-03 17:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 17:00:00,sensor_4,31.8733333333,32.5566111111,101800.882306
2016-07-03 18:00:00,sensor_0,30.0231944444,53.6214722222,101804.832417
2016-07-03 18:00:00,sensor_2,30.3063333333,43.2780833333,101955.595028
2016-07-03 18:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 18:00:00,sensor_4,29.7721944444,42.0705555556,101808.982861
2016-07-03 19:00:00,sensor_0,29.6474166667,54.8863888889,101791.8875
2016-07-03 19:00:00,sensor_2,28.667,47.2666944444,101985.037139
2016-07-03 19:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 19:00:00,sensor_4,28.2309166667,46.3711111111,101834.592611
2016-07-03 20:00:00,sensor_0,29.2893611111,56.07675,101774.833389
2016-07-03 20:00:00,sensor_2,27.8188333333,49.8305277778,101993.331944
2016-07-03 20:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 20:00:00,sensor_4,27.3560833333,49.7956388889,101846.313417
2016-07-03 21:00:00,sensor_0,28.3413611111,58.1144444444,101752.544694
2016-07-03 21:00:00,sensor_2,27.3147777778,52.4618888889,102008.895194
2016-07-03 21:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 21:00:00,sensor_4,26.95325,51.8376666667,101861.125444
2016-07-03 22:00:00,sensor_0,27.9825277778,59.6585,101754.727139
2016-07-03 22:00:00,sensor_2,26.7806388889,55.6636111111,102031.446222
2016-07-03 22:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 22:00:00,sensor_4,26.3016111111,55.4330555556,101880.774778
2016-07-03 23:00:00,sensor_0,27.8680555556,60.3363333333,101772.408806
2016-07-03 23:00:00,sensor_2,26.1315454545,57.8337878788,102054.548182
2016-07-03 23:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-03 23:00:00,sensor_4,25.8938888889,56.4316944444,101904.229194
2016-07-04 00:00:00,sensor_0,29.9774722222,55.3448333333,101819.196
2016-07-04 00:00:00,sensor_2,25.5848333333,58.2777777778,102072.585694
2016-07-04 00:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 00:00:00,sensor_4,25.5123055556,56.8139722222,101922.35525
2016-07-04 01:00:00,sensor_0,38.7895277778,36.8891666667,101857.771528
2016-07-04 01:00:00,sensor_2,25.2247777778,58.8025555556,102057.095806
2016-07-04 01:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 01:00:00,sensor_4,25.1879166667,57.7855,101904.608944
2016-07-04 02:00:00,sensor_0,42.3240277778,31.9064444444,101863.672028
2016-07-04 02:00:00,sensor_2,24.7860555556,59.6574166667,102046.271639
2016-07-04 02:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 02:00:00,sensor_4,24.7311944444,59.1571666667,101893.88525
2016-07-04 03:00:00,sensor_0,45.23075,27.7803611111,101856.614639
2016-07-04 03:00:00,sensor_2,24.5701944444,59.92025,102020.319861
2016-07-04 03:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 03:00:00,sensor_4,23.6361111111,62.1845277778,101871.58325
2016-07-04 04:00:00,sensor_0,48.3210277778,24.4676666667,101841.992833
2016-07-04 04:00:00,sensor_2,23.734674221,63.282917847,102032.231586
2016-07-04 04:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 04:00:00,sensor_4,23.4441944444,63.8625555556,101880.988306
2016-07-04 05:00:00,sensor_0,48.5265555556,22.5511111111,101807.947806
2016-07-04 05:00:00,sensor_2,23.0925,65.7049166667,102055.403694
2016-07-04 05:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 05:00:00,sensor_4,23.1306111111,65.2234166667,101905.849889
2016-07-04 06:00:00,sensor_0,42.0968055556,25.5541111111,101759.207167
2016-07-04 06:00:00,sensor_2,23.70325,64.5874444444,102098.421444
2016-07-04 06:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 06:00:00,sensor_4,23.2290833333,65.3117777778,101951.838361
2016-07-04 07:00:00,sensor_0,40.4194166667,29.7823055556,101692.87725
2016-07-04 07:00:00,sensor_2,31.5498888889,44.4285277778,102116.209611
2016-07-04 07:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 07:00:00,sensor_4,23.7359444444,64.2232222222,101980.606639
2016-07-04 08:00:00,sensor_0,38.7135833333,31.6346944444,101634.699056
2016-07-04 08:00:00,sensor_2,37.4421288515,33.6035854342,102111.800896
2016-07-04 08:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 08:00:00,sensor_4,27.9492222222,51.8163333333,101977.247139
2016-07-04 09:00:00,sensor_0,35.5942222222,34.2793888889,101581.239944
2016-07-04 09:00:00,sensor_2,41.9499166667,26.9835277778,102098.1425
2016-07-04 09:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 09:00:00,sensor_4,34.4968055556,35.0441111111,101960.594639
2016-07-04 10:00:00,sensor_0,34.7557777778,42.8442222222,101536.723556
2016-07-04 10:00:00,sensor_2,42.9425833333,26.4736944444,102089.222111
2016-07-04 10:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 10:00:00,sensor_4,37.51175,29.2583888889,101950.187
2016-07-04 11:00:00,sensor_0,33.8976666667,52.2379166667,101468.643694
2016-07-04 11:00:00,sensor_2,40.5005833333,29.4734166667,102048.432722
2016-07-04 11:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 11:00:00,sensor_4,38.0411111111,25.6843888889,101910.487528
2016-07-04 12:00:00,sensor_0,31.9039444444,62.07275,101415.83775
2016-07-04 12:00:00,sensor_2,34.4041944444,33.8607222222,102005.155806
2016-07-04 12:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 12:00:00,sensor_4,37.4043888889,24.55375,101861.808222
2016-07-04 13:00:00,sensor_0,31.4162777778,62.2290833333,101404.923917
2016-07-04 13:00:00,sensor_2,32.6066388889,37.5745833333,101944.831361
2016-07-04 13:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 13:00:00,sensor_4,36.8181111111,27.9423055556,101794.915222
2016-07-04 14:00:00,sensor_0,30.3786111111,63.5210833333,101427.466
2016-07-04 14:00:00,sensor_2,32.1825833333,36.8358888889,101884.248389
2016-07-04 14:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 14:00:00,sensor_4,35.7841388889,28.1979722222,101730.363056
2016-07-04 15:00:00,sensor_0,29.5506111111,69.2950277778,101408.237167
2016-07-04 15:00:00,sensor_2,32.3564722222,35.3520833333,101837.751861
2016-07-04 15:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 15:00:00,sensor_4,32.0857222222,33.2959444444,101682.384444
2016-07-04 16:00:00,sensor_0,29.7691388889,70.3769722222,101385.406917
2016-07-04 16:00:00,sensor_2,32.1912777778,42.5798888889,101785.513278
2016-07-04 16:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 16:00:00,sensor_4,32.3789444444,41.8541111111,101631.148056
2016-07-04 17:00:00,sensor_0,29.7078055556,72.6800833333,101318.136667
2016-07-04 17:00:00,sensor_2,31.7166944444,48.0253611111,101723.1655
2016-07-04 17:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 17:00:00,sensor_4,30.2423333333,52.8305833333,101572.894306
2016-07-04 18:00:00,sensor_0,29.0248888889,78.3630555556,101205.603111
2016-07-04 18:00:00,sensor_2,30.6062777778,53.5273055556,101670.095306
2016-07-04 18:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 18:00:00,sensor_4,28.6466111111,61.1911111111,101522.167056
2016-07-04 19:00:00,sensor_0,29.6175277778,78.9621111111,101078.6875
2016-07-04 19:00:00,sensor_2,29.1333055556,55.2885,101674.22025
2016-07-04 19:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 19:00:00,sensor_4,28.0445277778,59.12725,101527.553639
2016-07-04 20:00:00,sensor_0,30.0606944444,79.6894722222,100977.166528
2016-07-04 20:00:00,sensor_2,27.1784722222,64.4759166667,101697.011083
2016-07-04 20:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 20:00:00,sensor_4,26.0006666667,68.2760555556,101552.671722
2016-07-04 21:00:00,sensor_0,30.7391666667,77.1331666667,100913.961889
2016-07-04 21:00:00,sensor_2,27.0418055556,65.8126944444,101670.179194
2016-07-04 21:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 21:00:00,sensor_4,26.0377777778,69.3341111111,101525.102667
2016-07-04 22:00:00,sensor_0,30.4100277778,78.2448055556,100881.568139
2016-07-04 22:00:00,sensor_2,26.9156388889,67.5055833333,101637.704333
2016-07-04 22:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 22:00:00,sensor_4,26.1623333333,70.1054722222,101494.704556
2016-07-04 23:00:00,sensor_0,30.6999722222,76.7568888889,100860.640167
2016-07-04 23:00:00,sensor_2,26.2556666667,71.7252777778,101560.39775
2016-07-04 23:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-04 23:00:00,sensor_4,25.2175833333,76.0608055556,101419.091833
2016-07-05 00:00:00,sensor_0,31.1821388889,74.6381666667,100825.998361
2016-07-05 00:00:00,sensor_2,25.4557222222,77.1563888889,101429.920083
2016-07-05 00:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 00:00:00,sensor_4,24.5767222222,82.0277222222,101290.28025
2016-07-05 01:00:00,sensor_0,31.4459722222,73.8097222222,100815.089833
2016-07-05 01:00:00,sensor_2,25.7576388889,78.2905555556,101306.465361
2016-07-05 01:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 01:00:00,sensor_4,24.9935277778,83.2603888889,101170.906556
2016-07-05 02:00:00,sensor_0,32.7072777778,69.5251666667,100801.960417
2016-07-05 02:00:00,sensor_2,26.2649444444,77.4051111111,101210.695139
2016-07-05 02:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 02:00:00,sensor_4,25.9323888889,80.5082777778,101075.469556
2016-07-05 03:00:00,sensor_0,38.5764722222,51.2803333333,100803.316556
2016-07-05 03:00:00,sensor_2,26.25525,77.5816944444,101162.936556
2016-07-05 03:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 03:00:00,sensor_4,25.9460833333,80.5143055556,101027.234278
2016-07-05 04:00:00,sensor_0,37.7452222222,50.8805277778,100782.521861
2016-07-05 04:00:00,sensor_2,26.35775,77.1411666667,101126.762333
2016-07-05 04:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 04:00:00,sensor_4,26.2867222222,79.3202222222,100993.65475
2016-07-05 05:00:00,sensor_0,36.1883055556,54.0299166667,100821.551861
2016-07-05 05:00:00,sensor_2,26.4684166667,76.7518611111,101102.307639
2016-07-05 05:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 05:00:00,sensor_4,26.3687222222,78.6610833333,100972.781639
2016-07-05 06:00:00,sensor_0,37.47,49.5503055556,100828.719806
2016-07-05 06:00:00,sensor_2,26.7540555556,75.8551111111,101067.914278
2016-07-05 06:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 06:00:00,sensor_4,26.8503611111,76.8027222222,100934.22875
2016-07-05 07:00:00,sensor_0,41.3835555556,41.3200555556,100817.781667
2016-07-05 07:00:00,sensor_2,27.09325,75.2344722222,101055.897111
2016-07-05 07:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 07:00:00,sensor_4,26.4261388889,78.3268611111,100926.646278
2016-07-05 08:00:00,sensor_0,42.5045,38.9583888889,100808.911722
2016-07-05 08:00:00,sensor_2,29.3018055556,67.6155,101039.250611
2016-07-05 08:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 08:00:00,sensor_4,26.9173055556,75.7908055556,100911.085361
2016-07-05 09:00:00,sensor_0,40.3132352941,42.4255882353,100798.368824
2016-07-05 09:00:00,sensor_2,33.7961388889,51.8798055556,101028.873444
2016-07-05 09:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 09:00:00,sensor_4,28.5854444444,67.7163611111,100906.893778
2016-07-05 10:00:00,sensor_0,35.8207462687,51.861641791,100772.383731
2016-07-05 10:00:00,sensor_2,34.1273055556,49.5931666667,101024.781278
2016-07-05 10:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 10:00:00,sensor_4,29.5815555556,62.023,100901.369056
2016-07-05 11:00:00,sensor_2,32.2995277778,53.6446111111,101062.791583
2016-07-05 11:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 11:00:00,sensor_4,29.8875833333,60.3885,100939.456194
2016-07-05 12:00:00,sensor_2,32.6840555556,51.7218333333,101071.838389
2016-07-05 12:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 12:00:00,sensor_4,31.9811388889,52.5313888889,100945.719028
2016-07-05 13:00:00,sensor_0,36.2643142857,50.3984571429,100794.812343
2016-07-05 13:00:00,sensor_2,32.2079166667,52.2589166667,101054.804111
2016-07-05 13:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 13:00:00,sensor_4,36.21325,41.2821388889,100922.401194
2016-07-05 14:00:00,sensor_0,36.1924444444,51.2525555556,100837.033194
2016-07-05 14:00:00,sensor_2,34.3935277778,48.579,101048.83975
2016-07-05 14:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 14:00:00,sensor_4,35.8556111111,41.4037222222,100916.898806
2016-07-05 15:00:00,sensor_0,36.7647777778,51.3594444444,100895.482944
2016-07-05 15:00:00,sensor_2,33.6575833333,49.4713888889,101037.382833
2016-07-05 15:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 15:00:00,sensor_4,34.2586111111,44.7851666667,100907.386306
2016-07-05 16:00:00,sensor_0,36.4325833333,52.2971388889,100948.190667
2016-07-05 16:00:00,sensor_2,32.6535833333,51.3858611111,101021.006028
2016-07-05 16:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 16:00:00,sensor_4,36.1499722222,39.4734166667,100884.916306
2016-07-05 17:00:00,sensor_0,35.8065833333,54.03975,100988.571861
2016-07-05 17:00:00,sensor_2,31.9394722222,52.1046944444,101008.819389
2016-07-05 17:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 17:00:00,sensor_4,38.0026666667,34.6535277778,100864.058389
2016-07-05 18:00:00,sensor_0,35.2742777778,55.7255,101032.892833
2016-07-05 18:00:00,sensor_2,31.8366944444,53.3016944444,101016.775028
2016-07-05 18:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 18:00:00,sensor_4,37.3133055556,36.6779722222,100867.584722
2016-07-05 19:00:00,sensor_0,35.0559722222,56.3033333333,101028.644694
2016-07-05 19:00:00,sensor_2,31.4953888889,53.7808888889,101051.434889
2016-07-05 19:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 19:00:00,sensor_4,34.62125,42.7544166667,100903.243917
2016-07-05 20:00:00,sensor_0,34.3863611111,58.1036388889,100996.266111
2016-07-05 20:00:00,sensor_2,30.5411111111,56.6250833333,101094.127222
2016-07-05 20:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 20:00:00,sensor_4,32.4738611111,49.9290277778,100945.581583
2016-07-05 21:00:00,sensor_0,33.9158611111,59.7124166667,100951.394583
2016-07-05 21:00:00,sensor_2,29.9944444444,58.2285,101155.124111
2016-07-05 21:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 21:00:00,sensor_4,31.8760555556,52.7539166667,101004.743917
2016-07-05 22:00:00,sensor_0,33.6147222222,60.8043888889,100963.39425
2016-07-05 22:00:00,sensor_2,29.81925,58.868,101208.874139
2016-07-05 22:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 22:00:00,sensor_4,31.3465277778,54.2198333333,101064.580583
2016-07-05 23:00:00,sensor_0,32.7009444444,64.7346111111,101040.491611
2016-07-05 23:00:00,sensor_2,29.4909444444,59.9642777778,101255.054778
2016-07-05 23:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-05 23:00:00,sensor_4,30.9731388889,55.60925,101107.105861
2016-07-06 00:00:00,sensor_0,34.8743888889,58.5507222222,101130.920583
2016-07-06 00:00:00,sensor_2,29.2039166667,61.4502222222,101291.455417
2016-07-06 00:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-06 00:00:00,sensor_4,30.3365833333,58.0945,101140.612833
2016-07-06 01:00:00,sensor_0,42.3878333333,41.2518611111,101180.744333
2016-07-06 01:00:00,sensor_2,28.9301944444,62.5791388889,101281.443167
2016-07-06 01:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-06 01:00:00,sensor_4,30.1113333333,58.7248055556,101130.06975
2016-07-06 02:00:00,sensor_0,47.6237777778,32.7707222222,101164.79475
2016-07-06 02:00:00,sensor_2,28.4133333333,64.7803055556,101249.859306
2016-07-06 02:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-06 02:00:00,sensor_4,29.2489444444,61.6135833333,101099.40625
2016-07-06 03:00:00,sensor_0,50.8108333333,28.6619722222,101133.471444
2016-07-06 03:00:00,sensor_2,28.2640277778,65.3064722222,101206.375389
2016-07-06 03:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-06 03:00:00,sensor_4,28.8831111111,62.9325,101055.683389
2016-07-06 04:00:00,sensor_0,50.9642777778,26.1064166667,101115.445167
2016-07-06 04:00:00,sensor_2,27.3255555556,69.8957777778,101236.846611
2016-07-06 04:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-06 04:00:00,sensor_4,28.3386388889,65.5420277778,101083.641306
2016-07-06 05:00:00,sensor_0,51.1234166667,24.3261388889,101116.405556
2016-07-06 05:00:00,sensor_2,27.3181388889,70.1019722222,101322.138028
2016-07-06 05:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-06 05:00:00,sensor_4,27.7186944444,68.6281944444,101173.72975
2016-07-06 06:00:00,sensor_0,50.2876388889,25.7971111111,101107.476417
2016-07-06 06:00:00,sensor_2,28.0163333333,68.0851111111,101405.236444
2016-07-06 06:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-06 06:00:00,sensor_4,27.9058888889,67.4291111111,101259.118944
2016-07-06 07:00:00,sensor_0,46.3311388889,28.6240833333,101062.005
2016-07-06 07:00:00,sensor_2,36.1540833333,46.3874444444,101424.359056
